
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
137	Milan Vargheese	EPL	TU Dublin TUD Be Honest, We peaked at regist	73	67	72	75	72	359	71.80	2.64
138	Stefan Milicescu	EPL	LSE Drunk and Drunker	82	78	83	—	83	326	81.50	2.06
139	Eli Ferrell	EPL	Edinburgh Coconut lovers	81	78	—	81	80	320	80.00	1.22
140	Itay Tal	ESL	Tel Aviv University Tel Aviv A(ters gonna hate)	80	79	80	77	—	316	79.00	1.22
141=	Priyansh Shah	EPL	LSE Drunk and Drunker	81	76	79	78	—	314	78.50	1.80
141=	Hennie	EPL	TCD Phil One and a half prep comps before e	77	79	80	78	—	314	78.50	1.12
143	Shaurya K Sharma	ESL	KMC x VIT	81	78	75	—	79	313	78.25	2.17
144	Jessica Gurevich	ESL	Tel Aviv University Tutus and Tiaras	80	75	78	78	—	311	77.75	1.79
145=	Abdul Bari	ESL	Chief &amp; Kief	—	77	78	76	78	309	77.25	0.83
145=	Gabriella Troen	EPL	Tel Aviv University Tutus and Tiaras	79	75	78	77	—	309	77.25	1.48
145=	Hamza Aziz	EPL	it’s summer but we’re tom	—	76	76	80	77	309	77.25	1.64
148=	Raoul Meijer	ESL	Utrecht UU liberation Front	78	76	78	76	—	308	77.00	1.00
148=	Emma Nolan	EPL, Novice	THS the popularization of CBT	—	77	78	76	77	308	77.00	0.71
150	Barbora Votlučková	ESL, Novice	UCD L&amp;H B	76	76	—	76	79	307	76.75	1.30
151	Felipe Umeno	Novice, EFL	FGV-SP	79	75	76	75	—	305	76.25	1.64
152=	Fiona Gervin	EPL	CUDS A	76	77	76	—	75	304	76.00	0.71
152=	Aigerim Aibassova	ESL	NU S	—	77	76	78	73	304	76.00	1.87
152=	swing speaker 2		Swing 2	78	80	—	73	73	304	76.00	3.08
155=	Lara Celani	Novice, EFL	FGV-SP	79	73	76	74	—	302	75.50	2.29
155=	swing speaker 1		Swing 3	75	76	76	75	—	302	75.50	0.50
157	swing speaker 1		Swing 1	74	75	78	—	74	301	75.25	1.64
158=	Abel	ESL	SRCC A	78	74	77	69	—	298	74.50	3.50
158=	Katerina Armata	EFL	Athens A Barbie Edition	79	74	73	72	—	298	74.50	2.69
158=	Ashlyn Lu	EPL, Novice	korsgaard fanboys	—	76	77	73	72	298	74.50	2.06
158=	Eric Peng	EPL	EDS dumplings at 3am	75	74	74	75	—	298	74.50	0.50
162	Linh Đặng-Hoàng	ESL	professional message ghoster	74	75	77	71	—	297	74.25	2.17
163	Yueqian Wang	EPL	EDS dumplings at 3am	75	73	73	75	—	296	74.00	1.00
164	Wendy Lian	EPL	Experiencing hermeneutical injusti	79	77	78	—	—	234	78.00	0.82
165	Archie Wang	ESL	Experiencing hermeneutical injusti	78	76	78	—	—	232	77.33	0.94
166	Daryna Ivanitska	EFL	In this house, Maslow is a hero, e	—	—	76	78	75	229	76.33	1.25
167=	Abbie Lewis	EPL	(B)anned swapped died or banned sw	74	73	75	—	—	222	74.00	0.82
167=	Laura Oliveira De Carvalho	EFL	Deleglobe A	—	75	—	72	75	222	74.00	1.41
169	Advika Sharma	ESL	cricket fan with a commentator	75	75	—	—	—	150	75.00	0.00
170=	Anvesha	ESL, Novice	Sudden Comp	—	75	73	—	—	148	74.00	1.00
170=	Gaurav Patel	ESL	cricket fan with a commentator	74	74	—	—	—	148	74.00	0.00
172	Mariya Abbas	ESL	Nawabi Jawab	72	75	—	—	—	147	73.50	1.50
173=	Divyabh	ESL, Novice	Sudden Comp	—	75	71	—	—	146	73.00	2.00
173=	Isadora Urio Fernandes	EFL	Deleglobe A	—	—	—	72	74	146	73.00	1.00
175	Prateek Choudhury	ESL	Nawabi Jawab	71	74	—	—	—	145	72.50	1.50
176	Speaker 1		swing 5	—	—	80	—	—	80	80.00	0.00
177	Speaker 2		swing 5	—	—	79	—	—	79	79.00	0.00
178	Bhavisya sharma	ESL, Novice	Delhi Aami tumhare bhalobhasi	77	—	—	—	—	77	77.00	0.00
179=	swing speaker 2		Swing 3	—	—	—	75	—	75	75.00	0.00
179=	Speaker 1		swing 6	—	—	75	—	—	75	75.00	0.00
181=	Speaker 1		swing 4	—	—	69	—	—	69	69.00	0.00
181=	Speaker 2		swing 4	—	—	69	—	—	69	69.00	0.00
183=	Tamanna Dagar	ESL, Novice	Auto Gang	—	—	—	—	—	—	—	—
183=	Kushagra Aditya	ESL	Auto Gang	—	—	—	—	—	—	—	—
183=	Eleanor Murdoch	EFL	Liverpool We only aim to benefit lesbians	—	—	—	—	—	—	—	—
183=	Callum Smith	EFL	Liverpool We only aim to benefit lesbians	—	—	—	—	—	—	—	—
183=	Michele Liu	EPL	LSE A	—	—	—	—	—	—	—	—
183=	Rayaan Aly Khan	EPL	LSE A	—	—	—	—	—	—	—	—
183=	Divyanshi	ESL, Novice	Delhi Aami tumhare bhalobhasi	—	—	—	—	—	—	—	—
183=	Speaker 2		swing 6	—	—	—	—	—	—	—	—
183=	Speaker 1		swing 7	—	—	—	—	—	—	—	—
183=	Speaker 2		swing 7	—	—	—	—	—	—	—	—
183=	Speaker 1		swing 8	—	—	—	—	—	—	—	—
183=	Speaker 2		swing 8	—	—	—	—	—	—	—	—


team	result	side	ballot	adjudicators
Airport Smokeroom Eco-Chamber	3rd	Opening Government	View Ballot	ShireenⒸ , Tavish Joshi , Divyanshi GuptaⓉ
Sudden Comp	4th	Opening Opposition	View Ballot	ShireenⒸ , Tavish Joshi , Divyanshi GuptaⓉ
UCD LawSoc Broken (A)nkles	1st	Closing Government	View Ballot	ShireenⒸ , Tavish Joshi , Divyanshi GuptaⓉ
girlie idk, get me a monster	2nd	Closing Opposition	View Ballot	ShireenⒸ , Tavish Joshi , Divyanshi GuptaⓉ
Weizman debate rooms didnt get hit	1st	Opening Government	View Ballot	ParthⒸ , Maja Piczman , Facundo ReateguiⓉ , Thalia TranⓉ
